caller_file|caller_name|caller_type|callee_name|call_line
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|ExceptionIsValidScheduleChangeCode|Function|l_objcbsCodeTables.ExceptionIsValidScheduleChangeCode|ExceptionIsValidScheduleChangeCode = l_objcbsCodeTables.ExceptionIsValidScheduleChangeCode(v_strExcCd, v_strExecConInd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|ExceptionScheduleChangeExists|Function|l_objcbsCodeTables.ExceptionScheduleChangeExists|ExceptionScheduleChangeExists = l_objcbsCodeTables.ExceptionScheduleChangeExists(v_strExcCd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllActivityList|Function|l_objcbsCodeTables.GetAllActivityList|Set GetAllActivityList = l_objcbsCodeTables.GetAllActivityList()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllBudgetNumbers|Function|l_objcbsCodeTables.GetAllBudgetNumbers|Set GetAllBudgetNumbers = l_objcbsCodeTables.GetAllBudgetNumbers()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllCompanies|Function|l_objcbsCodeTables.GetAllCompanies|Set GetAllCompanies = l_objcbsCodeTables.GetAllCompanies()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllCrafts|Function|l_objcbsCodeTables.GetAllCrafts|Set GetAllCrafts = l_objcbsCodeTables.GetAllCrafts()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllDepartments|Function|l_objcbsCodeTables.GetAllDepartments|Set GetAllDepartments = l_objcbsCodeTables.GetAllDepartments()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllEarningCodes|Function|l_objcbsCodeTables.GetAllEarningCodes|Set GetAllEarningCodes = l_objcbsCodeTables.GetAllEarningCodes()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllExceptions|Function|l_objcbsCodeTables.GetAllExceptions|Set GetAllExceptions = l_objcbsCodeTables.GetAllExceptions()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllHolidays|Function|l_objcbsCodeTables.GetAllHolidays|Set GetAllHolidays = l_objcbsCodeTables.GetAllHolidays()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllJobs|Function|l_objcbsCodeTables.GetAllJobs|Set GetAllJobs = l_objcbsCodeTables.GetAllJobs()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllLocations|Function|l_objcbsCodeTables.GetAllLocations|Set GetAllLocations = l_objcbsCodeTables.GetAllLocations()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllOvertimeBankHeaders|Function|l_objcbsCodeTables.GetAllOvertimeBankHeaders|Set GetAllOvertimeBankHeaders = l_objcbsCodeTables.GetAllOvertimeBankHeaders()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllOvertimeReasons|Function|l_objcbsCodeTables.GetAllOvertimeReasons|Set GetAllOvertimeReasons = l_objcbsCodeTables.GetAllOvertimeReasons()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllOvertimeResponses|Function|l_objcbsCodeTables.GetAllOvertimeResponses|Set GetAllOvertimeResponses = l_objcbsCodeTables.GetAllOvertimeResponses()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllProjects|Function|l_objcbsCodeTables.GetAllProjects|Set GetAllProjects = l_objcbsCodeTables.GetAllProjects()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllPromotionalLines|Function|l_objcbsCodeTables.GetAllPromotionalLines|Set GetAllPromotionalLines = l_objcbsCodeTables.GetAllPromotionalLines()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllQualifications|Function|l_objcbsCodeTables.GetAllQualifications|Set GetAllQualifications = l_objcbsCodeTables.GetAllQualifications()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllScheduleCodes|Function|l_objcbsCodeTables.GetAllScheduleCodes|Set GetAllScheduleCodes = l_objcbsCodeTables.GetAllScheduleCodes()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllSpecialSkills|Function|l_objcbsCodeTables.GetAllSpecialSkills|Set GetAllSpecialSkills = l_objcbsCodeTables.GetAllSpecialSkills()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAllUnions|Function|l_objcbsCodeTables.GetAllUnions|Set GetAllUnions = l_objcbsCodeTables.GetAllUnions()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAvailableScheduleDetails|Function|l_objcbsCodeTables.GetAvailableScheduleDetails|Set GetAvailableScheduleDetails = l_objcbsCodeTables.GetAvailableScheduleDetails()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetAvailableScheduleHeader|Function|l_objcbsCodeTables.GetAvailableScheduleHeader|Set GetAvailableScheduleHeader = l_objcbsCodeTables.GetAvailableScheduleHeader()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetEffectiveUnionComponents|Function|l_objcbsCodeTables.GetEffectiveUnionComponents|Set GetEffectiveUnionComponents = l_objcbsCodeTables.GetEffectiveUnionComponents()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetExceptionGroupForColoring|Function|l_objcbsCodeTables.GetExceptionGroupForColoring|Set GetExceptionGroupForColoring = l_objcbsCodeTables.GetExceptionGroupForColoring()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetHolidays|Function|l_objcbsCodeTables.GetHolidays|Set GetHolidays = l_objcbsCodeTables.GetHolidays(vdtStartDate, vdtEndDate, vsUnionCode)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetJobTaskExceptions|Function|l_objcbsCodeTables.GetJobTaskExceptions|Set GetJobTaskExceptions = l_objcbsCodeTables.GetJobTaskExceptions()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetLocationsAssociatedToDepartment|Function|l_objcbsCodeTables.GetLocationsAssociatedToDepartment|Set GetLocationsAssociatedToDepartment = l_objcbsCodeTables.GetLocationsAssociatedToDepartment(v_varDepts)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetOTEqualReportSortOrder|Function|l_objcbsCodeTables.GetOTEqualReportSortOrder|Set GetOTEqualReportSortOrder = l_objcbsCodeTables.GetOTEqualReportSortOrder()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetPreOppReportSortOrder|Function|l_objcbsCodeTables.GetPreOppReportSortOrder|Set GetPreOppReportSortOrder = l_objcbsCodeTables.GetPreOppReportSortOrder()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetProjectInfo|Function|l_objcbsCodeTables.GetProjectInfo|Set GetProjectInfo = l_objcbsCodeTables.GetProjectInfo(v_intProjectId, v_intPPMInd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetRotationSchedDetail|Function|l_objcbsCodeTables.GetRotationSchedDetail|Set GetRotationSchedDetail = l_objcbsCodeTables.GetRotationSchedDetail(v_intRotationCode, v_intRotationWeek)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetRotationSchedHeader|Function|l_objcbsCodeTables.GetRotationSchedHeader|Set GetRotationSchedHeader = l_objcbsCodeTables.GetRotationSchedHeader(v_intRotationCode)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetSeniorityReportSortOrder|Function|l_objcbsCodeTables.GetSeniorityReportSortOrder|Set GetSeniorityReportSortOrder = l_objcbsCodeTables.GetSeniorityReportSortOrder()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetTravelAllowances|Function|l_objcbsCodeTables.GetTravelAllowances|Set GetTravelAllowances = l_objcbsCodeTables.GetTravelAllowances()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetTravelTripLocations|Function|l_objcbsCodeTables.GetTravelTripLocations|Set GetTravelTripLocations = l_objcbsCodeTables.GetTravelTripLocations()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetUnionComponents|Function|l_objcbsCodeTables.GetUnionComponents|Set GetUnionComponents = l_objcbsCodeTables.GetUnionComponents()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetUniqueComponentCodes|Function|l_objcbsCodeTables.GetUniqueComponentCodes|Set GetUniqueComponentCodes = l_objcbsCodeTables.GetUniqueComponentCodes()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|GetVacSumReportSortOrder|Function|l_objcbsCodeTables.GetVacSumReportSortOrder|Set GetVacSumReportSortOrder = l_objcbsCodeTables.GetVacSumReportSortOrder()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|IsComponentCode|Function|l_objcbsCodeTables.IsComponentCode|IsComponentCode = l_objcbsCodeTables.IsComponentCode(v_strUnionCd, v_datEffDate, v_strCompCd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|IsHolidaySymbolException|Function|l_objcbsCodeTables.IsHolidaySymbolException|IsHolidaySymbolException = l_objcbsCodeTables.IsHolidaySymbolException(v_strExcCd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|IsShiftCompCode|Function|l_objcbsCodeTables.IsShiftCompCode|IsShiftCompCode = l_objcbsCodeTables.IsShiftCompCode(v_strUnionCd, v_datEffDate, v_strCompCd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|IsVacationReliefCode|Function|l_objcbsCodeTables.IsVacationReliefCode|IsVacationReliefCode = l_objcbsCodeTables.IsVacationReliefCode(v_strUnionCd, v_datEffDate, v_strCompCd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|IsVacationSymbolException|Function|l_objcbsCodeTables.IsVacationSymbolException|IsVacationSymbolException = l_objcbsCodeTables.IsVacationSymbolException(v_strExcCd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|JobNumberIsValid|Function|l_objcbsCodeTables.JobNumberIsValid|JobNumberIsValid = l_objcbsCodeTables.JobNumberIsValid(v_strJobNum, v_datEffDate)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesProxy.cls|ValidateScheduleCode|Function|l_objcbsCodeTables.ValidateScheduleCode|ValidateScheduleCode = l_objcbsCodeTables.ValidateScheduleCode(v_lScheduleCode)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesTransProxy.cls|ProcessOTCodeTableEntries|Function|l_objcbsCodeTablesTrans.ProcessOTCodeTableEntries|ProcessOTCodeTableEntries = l_objcbsCodeTablesTrans.ProcessOTCodeTableEntries(vadrsOTCodeTableInformation, radrsErrors, vlUserEmployeeNumber)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCodeTablesProxy\cbsCodeTablesTransProxy.cls|ProcessPromotionalLinesEntries|Function|l_objcbsCodeTablesTrans.ProcessPromotionalLinesEntries|ProcessPromotionalLinesEntries = l_objcbsCodeTablesTrans.ProcessPromotionalLinesEntries(vadrsPromotionalLines, radrsErrors, vlUserEmployeeNumber)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCollectionPeriodProxy\cbsColPdProxy.cls|GetCollectionPeriodLockStatus|Function|l_objcbsCollectionPeriod.GetCollectionPeriodLockStatus|Set GetCollectionPeriodLockStatus = l_objcbsCollectionPeriod.GetCollectionPeriodLockStatus(v_strDeptNum, v_strPrevDeptNum, v_datStartDate, v_datEndDate)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCollectionPeriodProxy\cbsColPdProxy.cls|GetCollectionPeriodStatusByEmployee|Function|l_objcbsCollectionPeriod.GetCollectionPeriodStatusByEmployee|Set GetCollectionPeriodStatusByEmployee = l_objcbsCollectionPeriod.GetCollectionPeriodStatusByEmployee(v_lngEmpNum, v_datEffectiveDate, v_intMaxNoOfPayPeriods)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCollectionPeriodProxy\cbsColPdProxy.cls|GetCollectionPeriodsByDepartment|Function|l_objcbsCollectionPeriod.GetCollectionPeriodsByDepartment|Set GetCollectionPeriodsByDepartment = l_objcbsCollectionPeriod.GetCollectionPeriodsByDepartment(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCollectionPeriodProxy\cbsColPdProxy.cls|GetCollectionPeriodsByWorkGroup|Function|l_objcbsCollectionPeriod.GetCollectionPeriodsByWorkGroup|Set GetCollectionPeriodsByWorkGroup = l_objcbsCollectionPeriod.GetCollectionPeriodsByWorkGroup(v_lngWorkGroup)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCollectionPeriodProxy\cbsColPdProxy.cls|GetLatestProcessedPayPeriodEndDate|Function|l_objcbsCollectionPeriod.GetLatestProcessedPayPeriodEndDate|GetLatestProcessedPayPeriodEndDate = l_objcbsCollectionPeriod.GetLatestProcessedPayPeriodEndDate(v_strPayrollGroupCode)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busCollectionPeriodProxy\cbsColPdProxy.cls|GetPayProcIndInRange|Function|l_objcbsCollectionPeriod.GetPayProcIndInRange|GetPayProcIndInRange = l_objcbsCollectionPeriod.GetPayProcIndInRange(v_strPayrollGroupCode, v_datChargeDate)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|GetAccountType|Function|l_objcbsDepartment.GetAccountType|GetAccountType = l_objcbsDepartment.GetAccountType(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|GetAllDepartments|Function|l_objcbsDepartment.GetAllDepartments|Set GetAllDepartments = l_objcbsDepartment.GetAllDepartments()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|GetDepartment|Function|l_objcbsDepartment.GetDepartment|Set GetDepartment = l_objcbsDepartment.GetDepartment(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|GetDepartmentLockStatus|Function|l_objcbsDepartment.GetDepartmentLockStatus|GetDepartmentLockStatus = l_objcbsDepartment.GetDepartmentLockStatus(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|GetPayrollGroup|Function|l_objcbsDepartment.GetPayrollGroup|GetPayrollGroup = l_objcbsDepartment.GetPayrollGroup(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|GetSystemInterfaceCode|Function|l_objcbsDepartment.GetSystemInterfaceCode|GetSystemInterfaceCode = l_objcbsDepartment.GetSystemInterfaceCode(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsAmerenCILCO|Function|l_objcbsDepartment.IsAmerenCILCO|IsAmerenCILCO = l_objcbsDepartment.IsAmerenCILCO(v_strDeptNum, v_strCompanyCode)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsAmerenCILCODispatch|Function|l_objcbsDepartment.IsAmerenCILCODispatch|IsAmerenCILCODispatch = l_objcbsDepartment.IsAmerenCILCODispatch(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsAmerenCIPS|Function|l_objcbsDepartment.IsAmerenCIPS|IsAmerenCIPS = l_objcbsDepartment.IsAmerenCIPS(v_strDeptNum, v_strCompanyCode)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsAmerenCIPSorCILCO|Function|l_objcbsDepartment.IsAmerenCIPSorCILCO|IsAmerenCIPSorCILCO = l_objcbsDepartment.IsAmerenCIPSorCILCO(v_lngRuleNum, v_strDeptNum, v_strCompanyCode, v_strUnionCode, v_datChgDate, v_strPayrollGroupCd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsCoffeen|Function|l_objcbsDepartment.IsCoffeen|IsCoffeen = l_objcbsDepartment.IsCoffeen(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsCoffeenMaintenance|Function|l_objcbsDepartment.IsCoffeenMaintenance|IsCoffeenMaintenance = l_objcbsDepartment.IsCoffeenMaintenance(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsCoffeenOperations|Function|l_objcbsDepartment.IsCoffeenOperations|IsCoffeenOperations = l_objcbsDepartment.IsCoffeenOperations(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsDOJMDepartmentNumber|Function|l_objcbsDepartment.IsDOJMDepartmentNumber|IsDOJMDepartmentNumber = l_objcbsDepartment.IsDOJMDepartmentNumber(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsDepartmentException|Function|l_objcbsDepartment.IsDepartmentException|IsDepartmentException = l_objcbsDepartment.IsDepartmentException(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsDepartmentFixed|Function|l_objcbsDepartment.IsDepartmentFixed|IsDepartmentFixed = l_objcbsDepartment.IsDepartmentFixed(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsDepartmentValid|Function|l_objcbsDepartment.IsDepartmentValid|IsDepartmentValid = l_objcbsDepartment.IsDepartmentValid(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsDepartmentVariable|Function|l_objcbsDepartment.IsDepartmentVariable|IsDepartmentVariable = l_objcbsDepartment.IsDepartmentVariable(v_strDeptNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busProxy\busDepartmentProxy\cbsDepartmentProxy.cls|IsECDepartmentNumber|Function|l_objcbsDepartment.IsECDepartmentNumber|IsECDepartmentNumber = l_objcbsDepartment.IsECDepartmentNumber(v_strDeptNum)
